Tempo,Pot. Ativa,FP,FR,FNL
466.82,1.89,0.25,0.91,-0.03
466.824,1.89,0.25,0.91,-0.03
466.828,1.89,0.25,0.91,-0.03
466.831,1.89,0.25,0.91,-0.03
466.835,1.89,0.25,0.91,-0.03
466.839,1.89,0.25,0.91,-0.03
466.842,1.89,0.25,0.91,-0.03
466.846,1.89,0.25,0.91,-0.03
466.85,1.89,0.25,0.91,-0.03
466.853,1.89,0.25,0.91,-0.03
466.857,1.89,0.25,0.91,-0.03
466.861,1.89,0.25,0.91,-0.03
466.865,1.89,0.25,0.91,-0.03
466.868,1.89,0.25,0.91,-0.03
466.872,1.89,0.25,0.91,-0.03
466.876,1.89,0.25,0.91,-0.03
466.879,1.89,0.25,0.91,-0.03
466.883,1.89,0.25,0.91,-0.03
466.887,1.89,0.25,0.91,-0.03
466.89,1.89,0.25,0.91,-0.03
466.894,1.89,0.25,0.91,-0.03
466.898,1.89,0.25,0.91,-0.03
466.902,1.89,0.25,0.91,-0.03
466.905,1.89,0.25,0.91,-0.03
466.909,1.89,0.25,0.91,-0.03
466.913,1.89,0.25,0.91,-0.03
466.916,1.89,0.25,0.91,-0.03
466.92,1.89,0.25,0.91,-0.03
466.924,1.89,0.25,0.91,-0.03
466.927,1.89,0.25,0.91,-0.03
466.931,1.89,0.25,0.91,-0.03
466.935,1.89,0.25,0.91,-0.03
466.938,1.89,0.25,0.91,-0.03
466.942,1.89,0.25,0.91,-0.03
466.946,1.89,0.25,0.91,-0.03
466.95,1.89,0.25,0.91,-0.03
466.953,1.89,0.25,0.91,-0.03
466.957,1.89,0.25,0.91,-0.03
466.961,1.89,0.25,0.91,-0.03
466.964,1.89,0.25,0.91,-0.03
466.968,1.89,0.25,0.91,-0.03
466.972,1.89,0.25,0.91,-0.03
466.975,1.89,0.25,0.91,-0.03
466.979,1.89,0.25,0.91,-0.03
466.983,1.89,0.25,0.91,-0.03
466.987,1.89,0.25,0.91,-0.03
466.99,1.89,0.25,0.91,-0.03
466.994,1.89,0.25,0.91,-0.03
466.998,1.89,0.25,0.91,-0.03
467.001,1.89,0.25,0.91,-0.03
467.005,1.89,0.25,0.91,-0.03
467.009,1.89,0.25,0.91,-0.03
467.012,1.89,0.25,0.91,-0.03
467.016,1.89,0.25,0.91,-0.03
467.02,1.89,0.25,0.91,-0.03
467.024,1.89,0.25,0.91,-0.03
467.027,1.89,0.25,0.91,-0.03
467.031,1.89,0.25,0.91,-0.03
467.035,1.89,0.25,0.91,-0.03
467.038,1.88,0.25,0.91,-0.03
467.042,1.88,0.25,0.91,-0.03
467.046,1.88,0.25,0.91,-0.03
467.049,1.88,0.25,0.91,-0.03
467.053,1.88,0.25,0.91,-0.03
467.057,1.88,0.25,0.91,-0.03
467.06,1.88,0.25,0.91,-0.03
467.064,1.88,0.25,0.91,-0.03
467.068,1.88,0.25,0.91,-0.03
467.072,1.88,0.25,0.91,-0.03
467.075,1.88,0.25,0.91,-0.03
467.079,1.88,0.25,0.91,-0.03
467.083,1.88,0.25,0.91,-0.03
467.086,1.89,0.25,0.91,-0.03
467.09,1.89,0.25,0.91,-0.03
467.094,1.89,0.25,0.91,-0.03
467.097,1.89,0.25,0.91,-0.03
467.101,1.89,0.25,0.91,-0.03
467.105,1.89,0.25,0.91,-0.03
467.109,1.89,0.25,0.91,-0.03
467.112,1.89,0.25,0.91,-0.03
467.116,1.89,0.25,0.91,-0.03
467.12,1.89,0.25,0.91,-0.03
467.123,1.89,0.25,0.91,-0.03
467.127,1.89,0.25,0.91,-0.03
467.131,1.89,0.25,0.91,-0.03
467.134,1.89,0.25,0.91,-0.03
467.138,1.89,0.25,0.91,-0.03
467.142,1.89,0.25,0.91,-0.03
467.145,1.89,0.25,0.91,-0.03
467.149,1.89,0.25,0.91,-0.03
467.153,1.89,0.25,0.91,-0.03
467.157,1.89,0.25,0.91,-0.03
467.16,1.89,0.25,0.91,-0.03
467.164,1.89,0.25,0.91,-0.03
467.168,1.89,0.25,0.91,-0.03
467.171,1.89,0.25,0.91,-0.03
467.175,1.89,0.25,0.91,-0.03
467.179,1.89,0.25,0.91,-0.03
467.182,1.89,0.25,0.91,-0.03
467.186,1.89,0.25,0.91,-0.03
467.19,1.89,0.25,0.91,-0.03
467.194,1.89,0.25,0.91,-0.03
467.197,1.89,0.25,0.91,-0.03
467.201,1.89,0.25,0.91,-0.03
467.205,1.89,0.25,0.9,-0.03
467.208,1.89,0.25,0.91,-0.03
467.212,1.89,0.25,0.9,-0.03
467.216,1.89,0.25,0.9,-0.03
467.219,1.89,0.25,0.9,-0.03
467.223,1.89,0.25,0.9,-0.03
467.227,1.89,0.25,0.9,-0.03
467.231,1.89,0.25,0.9,-0.03
467.234,1.89,0.25,0.9,-0.03
467.238,1.89,0.25,0.9,-0.03
467.242,1.89,0.25,0.9,-0.03
467.245,1.89,0.25,0.9,-0.03
467.249,1.89,0.25,0.9,-0.03
467.253,1.89,0.25,0.9,-0.03
467.256,1.89,0.25,0.9,-0.03
467.26,1.88,0.25,0.9,-0.03
467.264,1.88,0.25,0.91,-0.03
467.267,1.88,0.25,0.91,-0.03
467.271,1.88,0.25,0.91,-0.03
467.275,1.88,0.25,0.91,-0.03
467.279,1.88,0.25,0.91,-0.03
467.282,1.88,0.25,0.91,-0.03
467.286,1.88,0.25,0.91,-0.03
467.29,1.88,0.25,0.91,-0.03
467.293,1.88,0.25,0.91,-0.03
467.297,1.88,0.25,0.91,-0.03
467.301,1.88,0.25,0.91,-0.03
467.304,1.88,0.25,0.91,-0.03
467.308,1.88,0.25,0.91,-0.03
467.312,1.88,0.25,0.91,-0.03
467.316,1.88,0.25,0.91,-0.03
467.319,1.88,0.25,0.91,-0.03
467.323,1.89,0.25,0.91,-0.03
467.327,1.89,0.25,0.91,-0.03
467.33,1.89,0.25,0.91,-0.03
467.334,1.89,0.25,0.91,-0.03
467.338,1.89,0.25,0.91,-0.03
467.341,1.89,0.25,0.91,-0.03
467.345,1.89,0.25,0.91,-0.03
467.349,1.89,0.25,0.91,-0.03
467.352,1.89,0.25,0.91,-0.03
467.356,1.89,0.25,0.91,-0.03
467.36,1.89,0.25,0.91,-0.03
467.364,1.89,0.25,0.91,-0.03
467.367,1.89,0.25,0.91,-0.03
467.371,1.89,0.25,0.91,-0.03
467.375,1.89,0.25,0.91,-0.03
467.378,1.89,0.25,0.91,-0.03
467.382,1.89,0.25,0.91,-0.03
467.386,1.89,0.25,0.91,-0.03
467.389,1.89,0.25,0.91,-0.03
467.393,1.89,0.25,0.91,-0.03
467.397,1.89,0.25,0.91,-0.03
467.401,1.89,0.25,0.91,-0.03
467.404,1.89,0.25,0.91,-0.03
467.408,1.89,0.25,0.91,-0.03
467.412,1.89,0.25,0.91,-0.03
467.415,1.89,0.25,0.91,-0.03
467.419,1.89,0.25,0.91,-0.03
467.423,1.89,0.25,0.91,-0.03
467.426,1.89,0.25,0.91,-0.03
467.43,1.89,0.25,0.91,-0.03
467.434,1.89,0.25,0.91,-0.03
467.437,1.89,0.25,0.91,-0.03
467.441,1.89,0.25,0.91,-0.03
467.445,1.89,0.25,0.91,-0.03
467.449,1.89,0.25,0.91,-0.03
467.452,1.89,0.25,0.91,-0.03
467.456,1.89,0.25,0.91,-0.03
467.46,1.89,0.25,0.91,-0.03
467.463,1.89,0.25,0.91,-0.03
467.467,1.89,0.25,0.91,-0.03
467.471,1.89,0.25,0.91,-0.03
467.474,1.89,0.25,0.91,-0.03
467.478,1.89,0.25,0.91,-0.03
467.482,1.89,0.25,0.91,-0.03
467.486,1.89,0.25,0.91,-0.03
467.489,1.89,0.25,0.91,-0.03
467.493,1.89,0.25,0.91,-0.03
467.497,1.89,0.25,0.91,-0.03
467.5,1.89,0.25,0.91,-0.03
467.504,1.89,0.25,0.91,-0.03
467.508,1.89,0.25,0.91,-0.03
467.511,1.89,0.25,0.91,-0.03
467.515,1.89,0.25,0.91,-0.03
467.519,1.89,0.25,0.91,-0.03
467.522,1.89,0.25,0.91,-0.03
467.526,1.89,0.25,0.91,-0.03
467.53,1.89,0.25,0.91,-0.03
467.534,1.89,0.25,0.91,-0.03
467.537,1.89,0.25,0.91,-0.03
467.541,1.89,0.25,0.91,-0.03
467.545,1.89,0.25,0.9,-0.03
467.548,1.89,0.25,0.91,-0.03
467.552,1.89,0.25,0.91,-0.03
467.556,1.89,0.25,0.91,-0.03
467.559,1.89,0.25,0.9,-0.03
467.563,1.89,0.25,0.91,-0.03
467.567,1.89,0.25,0.9,-0.03
467.571,1.89,0.25,0.91,-0.03
467.574,1.89,0.25,0.9,-0.03
467.578,1.89,0.25,0.9,-0.03
467.582,1.89,0.25,0.91,-0.03
467.585,1.89,0.25,0.9,-0.03
467.589,1.89,0.25,0.91,-0.03
467.593,1.89,0.25,0.91,-0.03
467.596,1.89,0.25,0.91,-0.03
467.6,1.89,0.25,0.91,-0.03
467.604,1.89,0.25,0.91,-0.03
467.608,1.89,0.25,0.91,-0.03
467.611,1.89,0.25,0.91,-0.03
467.615,1.89,0.25,0.91,-0.03
467.619,1.89,0.25,0.91,-0.03
467.622,1.89,0.25,0.91,-0.03
467.626,1.89,0.25,0.91,-0.03
467.63,1.89,0.25,0.91,-0.03
467.633,1.89,0.25,0.91,-0.03
467.637,1.89,0.25,0.91,-0.03
467.641,1.89,0.25,0.91,-0.03
467.644,1.89,0.25,0.91,-0.03
467.648,1.89,0.25,0.91,-0.03
467.652,1.89,0.25,0.91,-0.03
467.656,1.89,0.25,0.91,-0.03
467.659,1.89,0.25,0.91,-0.03
467.663,1.89,0.25,0.91,-0.03
467.667,1.89,0.25,0.91,-0.03
467.67,1.89,0.25,0.91,-0.03
467.674,1.89,0.25,0.91,-0.03
467.678,1.89,0.25,0.91,-0.03
467.681,1.89,0.25,0.91,-0.03
467.685,1.89,0.25,0.91,-0.03
467.689,1.89,0.25,0.91,-0.03
467.693,1.89,0.25,0.91,-0.03
467.696,1.89,0.25,0.91,-0.03
467.7,1.89,0.25,0.91,-0.03
467.704,1.89,0.25,0.91,-0.03
467.707,1.89,0.25,0.91,-0.03
467.711,1.89,0.25,0.91,-0.03
467.715,1.89,0.25,0.91,-0.03
467.718,1.89,0.25,0.91,-0.03
467.722,1.89,0.25,0.91,-0.03
467.726,1.89,0.25,0.91,-0.03
467.729,1.89,0.25,0.91,-0.03
467.733,1.89,0.25,0.91,-0.03
467.737,1.89,0.25,0.91,-0.03
467.741,1.89,0.25,0.91,-0.03
467.744,1.89,0.25,0.91,-0.03
467.748,1.89,0.25,0.91,-0.03
467.752,1.89,0.25,0.91,-0.03
467.755,1.89,0.25,0.91,-0.03
467.759,1.89,0.25,0.91,-0.03
467.763,1.89,0.25,0.91,-0.03
467.766,1.89,0.25,0.91,-0.03
467.77,1.89,0.25,0.91,-0.03
467.774,1.89,0.25,0.91,-0.03
467.778,1.89,0.25,0.91,-0.03
467.781,1.89,0.25,0.91,-0.03
467.785,1.89,0.25,0.91,-0.03
467.789,1.89,0.25,0.91,-0.03
467.792,1.89,0.25,0.91,-0.03
467.796,1.89,0.25,0.91,-0.03
467.8,1.89,0.25,0.91,-0.03
467.803,1.89,0.25,0.91,-0.03
467.807,1.89,0.25,0.91,-0.03
467.811,1.89,0.25,0.91,-0.03
467.814,1.89,0.25,0.91,-0.03
467.818,1.89,0.25,0.91,-0.03
467.822,1.89,0.25,0.91,-0.03
467.826,1.89,0.25,0.91,-0.03
467.829,1.89,0.25,0.91,-0.03
467.833,1.89,0.25,0.91,-0.03
467.837,1.89,0.25,0.91,-0.03
467.84,1.89,0.25,0.91,-0.03
467.844,1.89,0.25,0.91,-0.03
467.848,1.89,0.25,0.91,-0.03
467.851,1.89,0.25,0.91,-0.03
467.855,1.89,0.25,0.91,-0.03
467.859,1.89,0.25,0.91,-0.03
467.863,1.89,0.25,0.91,-0.03
467.866,1.89,0.25,0.9,-0.03
467.87,1.89,0.25,0.9,-0.03
467.874,1.89,0.25,0.9,-0.03
467.877,1.89,0.25,0.9,-0.03
467.881,1.89,0.25,0.9,-0.03
467.885,1.89,0.25,0.9,-0.03
467.888,1.89,0.25,0.9,-0.03
467.892,1.89,0.25,0.9,-0.03
467.896,1.89,0.25,0.9,-0.03
467.899,1.89,0.25,0.9,-0.03
467.903,1.89,0.25,0.9,-0.03
467.907,1.89,0.25,0.9,-0.03
467.911,1.89,0.25,0.9,-0.03
467.914,1.89,0.25,0.9,-0.03
467.918,1.89,0.25,0.9,-0.03
467.922,1.89,0.25,0.9,-0.03
467.925,1.89,0.25,0.9,-0.03
467.929,1.89,0.25,0.9,-0.03
467.933,1.89,0.25,0.9,-0.03
467.936,1.89,0.25,0.9,-0.03
467.94,1.89,0.25,0.9,-0.03
467.944,1.89,0.25,0.9,-0.03
467.948,1.89,0.25,0.9,-0.03
467.951,1.89,0.25,0.9,-0.03
467.955,1.89,0.25,0.9,-0.03
467.959,1.89,0.25,0.9,-0.03
467.962,1.89,0.25,0.9,-0.03
467.966,1.89,0.25,0.9,-0.03
467.97,1.89,0.25,0.9,-0.03
467.973,1.89,0.25,0.9,-0.03
467.977,1.89,0.25,0.9,-0.03
467.981,1.89,0.25,0.9,-0.03
467.984,1.89,0.25,0.9,-0.03
467.988,1.89,0.25,0.9,-0.03
467.992,1.89,0.25,0.9,-0.03
467.996,1.89,0.25,0.9,-0.03
467.999,1.89,0.25,0.9,-0.03
468.003,1.89,0.25,0.9,-0.03
468.007,1.89,0.25,0.9,-0.03
468.01,1.89,0.25,0.9,-0.03
468.014,1.89,0.25,0.9,-0.03
468.018,1.89,0.25,0.9,-0.03
468.021,1.89,0.25,0.9,-0.03
468.025,1.89,0.25,0.9,-0.03
468.029,1.89,0.25,0.91,-0.03
468.033,1.89,0.25,0.91,-0.03
468.036,1.89,0.25,0.91,-0.03
468.04,1.89,0.25,0.91,-0.03
468.044,1.89,0.25,0.91,-0.03
468.047,1.89,0.25,0.91,-0.03
468.051,1.89,0.25,0.91,-0.03
468.055,1.89,0.25,0.91,-0.03
468.058,1.89,0.25,0.91,-0.03
468.062,1.89,0.25,0.91,-0.03
468.066,1.89,0.25,0.91,-0.03
468.069,1.89,0.25,0.91,-0.03
468.073,1.89,0.25,0.91,-0.03
468.077,1.89,0.25,0.91,-0.03
468.081,1.89,0.25,0.91,-0.03
468.084,1.89,0.25,0.91,-0.03
468.088,1.89,0.25,0.91,-0.03
468.092,1.89,0.25,0.91,-0.03
468.095,1.89,0.25,0.91,-0.03
468.099,1.89,0.25,0.91,-0.03
468.103,1.89,0.25,0.91,-0.03
468.106,1.89,0.25,0.91,-0.03
468.11,1.88,0.25,0.91,-0.03
468.114,1.88,0.25,0.91,-0.03
468.118,1.88,0.25,0.91,-0.03
468.121,1.88,0.25,0.91,-0.03
468.125,1.88,0.25,0.91,-0.03
468.129,1.88,0.25,0.91,-0.03
468.132,1.88,0.25,0.91,-0.03
468.136,1.88,0.25,0.91,-0.03
468.14,1.88,0.25,0.91,-0.03
468.143,1.88,0.25,0.91,-0.03
468.147,1.88,0.25,0.91,-0.03
468.151,1.88,0.25,0.91,-0.03
468.154,1.88,0.25,0.91,-0.03
468.158,1.88,0.25,0.91,-0.03
468.162,1.88,0.25,0.91,-0.03
468.166,1.88,0.25,0.91,-0.03
468.169,1.88,0.25,0.91,-0.03
468.173,1.88,0.25,0.91,-0.03
468.177,1.88,0.25,0.91,-0.03
468.18,1.88,0.25,0.91,-0.03
468.184,1.88,0.25,0.9,-0.03
468.188,1.88,0.25,0.9,-0.03
468.191,1.88,0.25,0.9,-0.03
468.195,1.88,0.25,0.9,-0.03
468.199,1.88,0.25,0.9,-0.03
468.203,1.89,0.25,0.9,-0.03
468.206,1.89,0.25,0.9,-0.03
468.21,1.89,0.25,0.9,-0.03
468.214,1.89,0.25,0.9,-0.03
468.217,1.89,0.25,0.9,-0.03
468.221,1.89,0.25,0.9,-0.03
468.225,1.89,0.25,0.9,-0.03
468.228,1.89,0.25,0.9,-0.03
468.232,1.89,0.25,0.9,-0.03
468.236,1.89,0.25,0.9,-0.03
468.239,1.89,0.25,0.9,-0.03
468.243,1.89,0.25,0.9,-0.03
468.247,1.89,0.25,0.9,-0.03
468.251,1.89,0.25,0.9,-0.03
468.254,1.89,0.25,0.91,-0.03
468.258,1.89,0.25,0.91,-0.03
468.262,1.89,0.25,0.91,-0.03
468.265,1.88,0.25,0.91,-0.03
468.269,1.88,0.25,0.91,-0.03
468.273,1.88,0.25,0.91,-0.03
468.276,1.88,0.25,0.91,-0.03
468.28,1.88,0.25,0.91,-0.03
468.284,1.88,0.25,0.91,-0.03
468.288,1.88,0.25,0.91,-0.03
468.291,1.88,0.25,0.91,-0.03
468.295,1.88,0.25,0.91,-0.03
468.299,1.88,0.25,0.91,-0.03
468.302,1.88,0.25,0.91,-0.03
468.306,1.88,0.25,0.91,-0.03
468.31,1.88,0.25,0.91,-0.03
468.313,1.88,0.25,0.91,-0.03
468.317,1.88,0.25,0.91,-0.03
468.321,1.88,0.25,0.91,-0.03
468.324,1.88,0.25,0.91,-0.03
468.328,1.88,0.25,0.91,-0.03
468.332,1.88,0.25,0.9,-0.03
468.336,1.88,0.25,0.9,-0.03
468.339,1.88,0.25,0.9,-0.03
468.343,1.88,0.25,0.9,-0.03
468.347,1.88,0.25,0.9,-0.03
468.35,1.88,0.25,0.9,-0.03
468.354,1.88,0.25,0.91,-0.03
468.358,1.88,0.25,0.9,-0.03
468.361,1.88,0.25,0.91,-0.03
468.365,1.88,0.25,0.9,-0.03
468.369,1.88,0.25,0.9,-0.03
468.373,1.88,0.25,0.9,-0.03
468.376,1.88,0.25,0.9,-0.03
468.38,1.88,0.25,0.9,-0.03
468.384,1.88,0.25,0.9,-0.03
468.387,1.88,0.25,0.9,-0.03
468.391,1.88,0.25,0.9,-0.03
468.395,1.88,0.25,0.9,-0.03
468.398,1.88,0.25,0.9,-0.03
468.402,1.88,0.25,0.9,-0.03
468.406,1.89,0.25,0.9,-0.03
468.409,1.89,0.25,0.9,-0.03
468.413,1.89,0.25,0.9,-0.03
468.417,1.89,0.25,0.9,-0.03
468.421,1.89,0.25,0.9,-0.03
468.424,1.89,0.25,0.9,-0.03
468.428,1.89,0.25,0.9,-0.03
468.432,1.89,0.25,0.9,-0.03
468.435,1.89,0.25,0.9,-0.03
468.439,1.88,0.25,0.9,-0.03
468.443,1.88,0.25,0.9,-0.03
468.446,1.88,0.25,0.9,-0.03
468.45,1.88,0.25,0.9,-0.03
468.454,1.88,0.25,0.9,-0.03
468.458,1.88,0.25,0.9,-0.03
468.461,1.88,0.25,0.9,-0.03
468.465,1.88,0.25,0.91,-0.03
468.469,1.88,0.25,0.9,-0.03
468.472,1.88,0.25,0.91,-0.03
468.476,1.88,0.25,0.91,-0.03
468.48,1.88,0.25,0.91,-0.03
468.483,1.88,0.25,0.91,-0.03
468.487,1.88,0.25,0.91,-0.03
468.491,1.88,0.25,0.91,-0.03
468.494,1.88,0.25,0.91,-0.03
468.498,1.88,0.25,0.91,-0.03
468.502,1.88,0.25,0.91,-0.03
468.506,1.88,0.25,0.91,-0.03
468.509,1.88,0.25,0.91,-0.03
468.513,1.88,0.25,0.91,-0.03
468.517,1.88,0.25,0.91,-0.03
468.52,1.88,0.25,0.91,-0.03
468.524,1.88,0.25,0.91,-0.03
468.528,1.88,0.25,0.91,-0.03
468.531,1.88,0.25,0.91,-0.03
468.535,1.88,0.25,0.91,-0.03
468.539,1.88,0.25,0.91,-0.03
468.543,1.88,0.25,0.91,-0.03
468.546,1.88,0.25,0.91,-0.03
468.55,1.88,0.25,0.91,-0.03
468.554,1.88,0.25,0.91,-0.03
468.557,1.88,0.25,0.91,-0.03
468.561,1.88,0.25,0.91,-0.03
468.565,1.88,0.25,0.91,-0.03
468.568,1.88,0.25,0.91,-0.03
468.572,1.88,0.25,0.91,-0.03
468.576,1.88,0.25,0.91,-0.03
468.579,1.88,0.25,0.91,-0.03
468.583,1.88,0.25,0.91,-0.03
468.587,1.88,0.25,0.91,-0.03
468.591,1.88,0.25,0.91,-0.03
468.594,1.88,0.25,0.91,-0.03
468.598,1.88,0.25,0.91,-0.03
468.602,1.88,0.25,0.91,-0.03
468.605,1.88,0.25,0.91,-0.03
468.609,1.88,0.25,0.91,-0.03
468.613,1.88,0.25,0.91,-0.03
468.616,1.88,0.25,0.91,-0.03
468.62,1.88,0.25,0.91,-0.03
468.624,1.88,0.25,0.91,-0.03
468.628,1.88,0.25,0.91,-0.03
468.631,1.88,0.25,0.91,-0.03
468.635,1.88,0.25,0.91,-0.03
468.639,1.88,0.25,0.91,-0.03
468.642,1.88,0.25,0.91,-0.03
468.646,1.88,0.25,0.91,-0.03
468.65,1.88,0.25,0.91,-0.03
468.653,1.88,0.25,0.91,-0.03
468.657,1.88,0.25,0.91,-0.03
468.661,1.88,0.25,0.91,-0.03
468.665,1.88,0.25,0.91,-0.03
468.668,1.88,0.25,0.91,-0.03
468.672,1.88,0.25,0.91,-0.03
468.676,1.88,0.25,0.91,-0.03
468.679,1.88,0.25,0.91,-0.03
468.683,1.88,0.25,0.91,-0.03
468.687,1.88,0.25,0.91,-0.03
468.69,1.88,0.25,0.91,-0.03
468.694,1.88,0.25,0.91,-0.03
468.698,1.88,0.25,0.91,-0.03
468.701,1.88,0.25,0.91,-0.03
468.705,1.88,0.25,0.91,-0.03
468.709,1.88,0.25,0.91,-0.03
468.713,1.88,0.25,0.91,-0.03
468.716,1.88,0.25,0.91,-0.03
468.72,1.88,0.25,0.91,-0.03
468.724,1.88,0.25,0.91,-0.03
468.727,1.87,0.25,0.91,-0.03
468.731,1.87,0.25,0.91,-0.03
468.735,1.87,0.25,0.91,-0.03
468.738,1.87,0.25,0.91,-0.03
468.742,1.87,0.25,0.91,-0.03
468.746,1.87,0.25,0.91,-0.03
468.75,1.87,0.25,0.91,-0.03
468.753,1.87,0.25,0.91,-0.03
468.757,1.87,0.25,0.91,-0.03
468.761,1.87,0.25,0.91,-0.03
468.764,1.87,0.25,0.91,-0.03
468.768,1.87,0.25,0.91,-0.03
468.772,1.88,0.25,0.91,-0.03
468.775,1.88,0.25,0.91,-0.03
468.779,1.88,0.25,0.91,-0.03
468.783,1.88,0.25,0.91,-0.03
468.786,1.88,0.25,0.91,-0.03
468.79,1.88,0.25,0.91,-0.03
468.794,1.88,0.25,0.91,-0.03
468.798,1.88,0.25,0.91,-0.03
468.801,1.88,0.25,0.91,-0.03
468.805,1.88,0.25,0.91,-0.03
468.809,1.88,0.25,0.91,-0.03
468.812,1.88,0.25,0.91,-0.03
468.816,1.88,0.25,0.91,-0.03
468.82,1.88,0.25,0.91,-0.03
468.823,1.88,0.25,0.91,-0.03
468.827,1.88,0.25,0.91,-0.03
468.831,1.88,0.25,0.91,-0.03
468.835,1.88,0.25,0.91,-0.03
468.838,1.88,0.25,0.91,-0.03
468.842,1.88,0.25,0.91,-0.03
468.846,1.88,0.25,0.91,-0.03
468.849,1.88,0.25,0.91,-0.03
468.853,1.88,0.25,0.91,-0.03
468.857,1.88,0.25,0.91,-0.03
468.86,1.88,0.25,0.91,-0.03
468.864,1.89,0.25,0.91,-0.03
468.868,1.89,0.25,0.91,-0.03
468.872,1.89,0.25,0.91,-0.03
468.875,1.89,0.25,0.91,-0.03
468.879,1.89,0.25,0.91,-0.03
468.883,1.89,0.25,0.91,-0.03
468.886,1.89,0.25,0.91,-0.03
468.89,1.89,0.25,0.91,-0.03
468.894,1.89,0.25,0.91,-0.03
468.897,1.89,0.25,0.91,-0.03
468.901,1.89,0.25,0.91,-0.03
468.905,1.89,0.25,0.91,-0.03
468.908,1.89,0.25,0.91,-0.03
468.912,1.89,0.25,0.91,-0.03
468.916,1.89,0.25,0.91,-0.03
468.92,1.89,0.25,0.91,-0.03
468.923,1.89,0.25,0.91,-0.03
468.927,1.89,0.25,0.91,-0.03
468.931,1.89,0.25,0.91,-0.03
468.934,1.89,0.25,0.91,-0.03
468.938,1.89,0.25,0.91,-0.03
468.942,1.89,0.25,0.91,-0.03
468.945,1.89,0.25,0.91,-0.03
468.949,1.89,0.25,0.91,-0.03
468.953,1.89,0.25,0.91,-0.03
468.957,1.89,0.25,0.91,-0.03
468.96,1.89,0.25,0.91,-0.03
468.964,1.89,0.25,0.91,-0.03
468.968,1.89,0.25,0.91,-0.03
468.971,1.89,0.25,0.91,-0.03
468.975,1.89,0.25,0.91,-0.03
468.979,1.89,0.25,0.91,-0.03
468.982,1.89,0.25,0.91,-0.03
468.986,1.89,0.25,0.91,-0.03
468.99,1.89,0.25,0.91,-0.03
468.993,1.89,0.25,0.91,-0.03
468.997,1.89,0.25,0.91,-0.03
469.001,1.89,0.25,0.91,-0.03
469.005,1.89,0.25,0.9,-0.03
469.008,1.89,0.25,0.9,-0.03
469.012,1.89,0.25,0.9,-0.03
469.016,1.89,0.25,0.9,-0.03
469.019,1.89,0.25,0.9,-0.03
469.023,1.89,0.25,0.9,-0.03
469.027,1.89,0.25,0.9,-0.03
469.03,1.89,0.25,0.9,-0.03
469.034,1.89,0.25,0.91,-0.03
469.038,1.89,0.25,0.91,-0.03
469.042,1.89,0.25,0.91,-0.03
469.045,1.89,0.25,0.91,-0.03
469.049,1.89,0.25,0.91,-0.03
469.053,1.89,0.25,0.91,-0.03
469.056,1.89,0.25,0.91,-0.03
469.06,1.89,0.25,0.91,-0.03
469.064,1.89,0.25,0.91,-0.03
469.067,1.89,0.25,0.91,-0.03
469.071,1.89,0.25,0.91,-0.03
469.075,1.89,0.25,0.91,-0.03
469.078,1.89,0.25,0.91,-0.03
469.082,1.89,0.25,0.91,-0.03
469.086,1.89,0.25,0.91,-0.03
469.09,1.89,0.25,0.91,-0.03
469.093,1.89,0.25,0.91,-0.03
469.097,1.89,0.25,0.91,-0.03
469.101,1.89,0.25,0.91,-0.03
469.104,1.89,0.25,0.91,-0.03
469.108,1.89,0.25,0.91,-0.03
469.112,1.89,0.25,0.91,-0.03
469.115,1.89,0.25,0.91,-0.03
469.119,1.89,0.25,0.91,-0.03
469.123,1.89,0.25,0.91,-0.03
469.127,1.89,0.25,0.91,-0.03
469.13,1.89,0.25,0.91,-0.03
469.134,1.89,0.25,0.91,-0.03
469.138,1.89,0.25,0.9,-0.03
469.141,1.89,0.25,0.9,-0.03
469.145,1.89,0.25,0.9,-0.03
469.149,1.89,0.25,0.9,-0.03
469.152,1.89,0.25,0.9,-0.03
469.156,1.89,0.25,0.9,-0.03
469.16,1.89,0.25,0.9,-0.03
469.164,1.89,0.25,0.9,-0.03
469.167,1.89,0.25,0.9,-0.03
469.171,1.89,0.25,0.9,-0.03
469.175,1.89,0.25,0.9,-0.03
469.178,1.89,0.25,0.9,-0.03
469.182,1.89,0.25,0.9,-0.03
469.186,1.89,0.25,0.9,-0.03
469.189,1.89,0.25,0.9,-0.03
469.193,1.89,0.25,0.9,-0.03
469.197,1.89,0.25,0.9,-0.03
469.2,1.89,0.25,0.9,-0.03
469.204,1.88,0.25,0.9,-0.03
469.208,1.88,0.25,0.9,-0.03
469.212,1.88,0.25,0.91,-0.03
469.215,1.88,0.25,0.91,-0.03
469.219,1.88,0.25,0.91,-0.03
469.223,1.88,0.25,0.91,-0.03
469.226,1.88,0.25,0.91,-0.03
469.23,1.88,0.25,0.91,-0.03
469.234,1.88,0.25,0.91,-0.03
469.237,1.88,0.25,0.91,-0.03
469.241,1.88,0.25,0.91,-0.03
469.245,1.88,0.25,0.91,-0.03
469.248,1.88,0.25,0.91,-0.03
469.252,1.88,0.25,0.91,-0.03
469.256,1.88,0.25,0.91,-0.03
469.26,1.88,0.25,0.91,-0.03
469.263,1.88,0.25,0.91,-0.03
469.267,1.88,0.25,0.91,-0.03
469.271,1.88,0.25,0.91,-0.03
469.274,1.88,0.25,0.91,-0.03
