pa,fp,fr,fnl,tempo,delta_p
3.04,0.28,0.31,0.04,300084,0.08000000000000007
3.17,0.24,0.25,0.09,300088,0.1299999999999999
3.37,0.21,0.21,0.13,300091,0.20000000000000018
3.64,0.2,0.19,0.17,300095,0.27
3.94,0.2,0.17,0.2,300099,0.2999999999999998
4.28,0.2,0.16,0.21,300102,0.3400000000000003
4.63,0.21,0.15,0.21,300106,0.34999999999999964
4.98,0.22,0.14,0.2,300110,0.35000000000000053
5.32,0.23,0.14,0.18,300113,0.33999999999999986
5.64,0.24,0.14,0.16,300117,0.3199999999999994
5.91,0.25,0.14,0.14,300121,0.27000000000000046
6.15,0.27,0.15,0.11,300124,0.2400000000000002
6.35,0.28,0.15,0.09,300128,0.1999999999999993
6.5,0.3,0.15,0.07,300132,0.15000000000000036
6.62,0.32,0.16,0.04,300135,0.1200000000000001
6.68,0.33,0.17,0.02,300139,0.05999999999999961
6.71,0.35,0.18,0.01,300143,0.03000000000000025
6.7,0.37,0.18,-0.01,300146,-0.009999999999999787
6.65,0.39,0.19,-0.02,300150,-0.04999999999999982
6.58,0.4,0.21,-0.04,300154,-0.07000000000000028
6.47,0.42,0.22,-0.05,300158,-0.11000000000000032
6.35,0.44,0.23,-0.06,300161,-0.1200000000000001
6.2,0.45,0.25,-0.07,300165,-0.14999999999999947
6.04,0.47,0.26,-0.08,300169,-0.16000000000000014
5.87,0.49,0.28,-0.08,300172,-0.16999999999999993
5.69,0.5,0.3,-0.09,300176,-0.17999999999999972
5.51,0.52,0.32,-0.09,300180,-0.1800000000000006
5.32,0.53,0.34,-0.1,300183,-0.1899999999999995
5.14,0.54,0.36,-0.1,300187,-0.1800000000000006
4.97,0.54,0.37,-0.09,300191,-0.16999999999999993
4.83,0.53,0.37,-0.08,300195,-0.13999999999999968
4.75,0.5,0.36,-0.06,300198,-0.08000000000000007
4.73,0.46,0.33,-0.03,300202,-0.019999999999999574
4.78,0.42,0.3,0.0,300206,0.04999999999999982
4.9,0.4,0.27,0.04,300209,0.1200000000000001
5.05,0.39,0.25,0.06,300213,0.14999999999999947
5.24,0.38,0.23,0.08,300217,0.1900000000000004
5.43,0.39,0.22,0.09,300220,0.1899999999999995
5.61,0.39,0.21,0.09,300224,0.1800000000000006
5.79,0.4,0.2,0.08,300228,0.17999999999999972
5.93,0.41,0.2,0.06,300231,0.13999999999999968
6.04,0.43,0.2,0.05,300235,0.11000000000000032
6.11,0.44,0.19,0.03,300239,0.07000000000000028
6.15,0.46,0.2,0.01,300242,0.040000000000000036
6.15,0.47,0.2,-0.01,300246,0.0
6.11,0.49,0.21,-0.02,300250,-0.040000000000000036
6.05,0.51,0.21,-0.04,300254,-0.0600000000000005
5.95,0.52,0.22,-0.05,300257,-0.09999999999999964
5.83,0.54,0.23,-0.06,300261,-0.1200000000000001
5.69,0.55,0.25,-0.07,300265,-0.13999999999999968
5.53,0.57,0.26,-0.08,300268,-0.16000000000000014
5.36,0.58,0.28,-0.09,300272,-0.16999999999999993
5.17,0.59,0.3,-0.1,300276,-0.1900000000000004
4.99,0.6,0.32,-0.1,300279,-0.17999999999999972
4.8,0.61,0.34,-0.11,300283,-0.1900000000000004
4.6,0.62,0.36,-0.11,300287,-0.20000000000000018
4.42,0.62,0.38,-0.12,300290,-0.17999999999999972
4.23,0.63,0.41,-0.12,300294,-0.1899999999999995
4.06,0.63,0.43,-0.12,300298,-0.17000000000000082
3.88,0.63,0.46,-0.12,300302,-0.17999999999999972
3.72,0.62,0.48,-0.12,300305,-0.1599999999999997
3.56,0.62,0.5,-0.12,300309,-0.16000000000000014
3.41,0.61,0.53,-0.12,300313,-0.1499999999999999
3.27,0.6,0.55,-0.12,300316,-0.14000000000000012
3.13,0.59,0.57,-0.12,300320,-0.14000000000000012
3.01,0.59,0.59,-0.11,300324,-0.1200000000000001
2.9,0.57,0.6,-0.11,300327,-0.10999999999999988
2.79,0.56,0.62,-0.11,300331,-0.10999999999999988
2.69,0.55,0.63,-0.1,300335,-0.10000000000000009
2.6,0.54,0.64,-0.1,300339,-0.08999999999999986
2.52,0.53,0.65,-0.1,300342,-0.08000000000000007
2.44,0.51,0.66,-0.09,300346,-0.08000000000000007
2.37,0.5,0.67,-0.09,300350,-0.06999999999999984
2.31,0.49,0.68,-0.08,300353,-0.06000000000000005
2.25,0.48,0.68,-0.08,300357,-0.06000000000000005
2.2,0.47,0.69,-0.08,300361,-0.04999999999999982
2.15,0.46,0.69,-0.07,300364,-0.050000000000000266
2.11,0.46,0.7,-0.07,300368,-0.040000000000000036
2.07,0.45,0.7,-0.06,300372,-0.040000000000000036
2.04,0.44,0.7,-0.06,300375,-0.029999999999999805
2.01,0.44,0.71,-0.06,300379,-0.03000000000000025
1.98,0.43,0.71,-0.05,300383,-0.029999999999999805
1.95,0.42,0.71,-0.05,300387,-0.030000000000000027
1.93,0.42,0.71,-0.05,300390,-0.020000000000000018
1.91,0.42,0.71,-0.04,300394,-0.020000000000000018
1.9,0.41,0.71,-0.04,300398,-0.010000000000000009
1.88,0.41,0.71,-0.04,300401,-0.020000000000000018
1.87,0.41,0.72,-0.04,300405,-0.009999999999999787
1.85,0.4,0.72,-0.04,300409,-0.020000000000000018
1.84,0.4,0.72,-0.03,300412,-0.010000000000000009
1.83,0.4,0.72,-0.03,300416,-0.010000000000000009
1.82,0.4,0.72,-0.03,300420,-0.010000000000000009
1.82,0.4,0.72,-0.03,300424,0.0
1.81,0.4,0.72,-0.03,300427,-0.010000000000000009
1.8,0.4,0.72,-0.03,300431,-0.010000000000000009
1.8,0.39,0.72,-0.03,300435,0.0
1.8,0.39,0.72,-0.03,300438,0.0
1.79,0.39,0.72,-0.03,300442,-0.010000000000000009
1.79,0.39,0.72,-0.03,300446,0.0
1.78,0.39,0.72,-0.02,300449,-0.010000000000000009
1.78,0.39,0.72,-0.02,300453,0.0
1.78,0.39,0.72,-0.02,300457,0.0
1.78,0.39,0.72,-0.02,300460,0.0
1.78,0.39,0.72,-0.02,300464,0.0
1.78,0.39,0.72,-0.02,300468,0.0
1.77,0.39,0.73,-0.02,300472,-0.010000000000000009
1.77,0.39,0.73,-0.02,300475,0.0
1.77,0.39,0.73,-0.02,300479,0.0
1.77,0.39,0.73,-0.02,300483,0.0
1.77,0.39,0.73,-0.02,300486,0.0
1.77,0.39,0.73,-0.02,300490,0.0
1.77,0.39,0.73,-0.02,300494,0.0
1.77,0.39,0.73,-0.02,300497,0.0
1.77,0.39,0.73,-0.02,300501,0.0
1.77,0.39,0.73,-0.02,300505,0.0
1.77,0.39,0.73,-0.02,300509,0.0
1.77,0.39,0.73,-0.02,300512,0.0
1.77,0.39,0.73,-0.02,300516,0.0
1.77,0.39,0.73,-0.02,300520,0.0
1.77,0.39,0.73,-0.02,300523,0.0
1.77,0.39,0.73,-0.02,300527,0.0
1.77,0.39,0.73,-0.02,300531,0.0
1.77,0.39,0.73,-0.02,300534,0.0
1.77,0.39,0.73,-0.02,300538,0.0
1.77,0.39,0.73,-0.02,300542,0.0
1.76,0.39,0.73,-0.02,300545,-0.010000000000000009
1.76,0.39,0.73,-0.02,300549,0.0
1.76,0.39,0.73,-0.02,300553,0.0
1.76,0.39,0.73,-0.02,300557,0.0
1.76,0.39,0.73,-0.02,300560,0.0
1.76,0.39,0.73,-0.02,300564,0.0
1.76,0.39,0.73,-0.02,300568,0.0
1.76,0.39,0.73,-0.02,300571,0.0
1.76,0.39,0.73,-0.02,300575,0.0
1.76,0.39,0.73,-0.02,300579,0.0
1.76,0.39,0.73,-0.02,300582,0.0
1.76,0.39,0.73,-0.02,300586,0.0
1.76,0.39,0.73,-0.02,300590,0.0
1.76,0.39,0.73,-0.02,300594,0.0
1.76,0.39,0.73,-0.02,300597,0.0
1.76,0.39,0.73,-0.02,300601,0.0
1.76,0.39,0.73,-0.02,300605,0.0
1.76,0.39,0.73,-0.02,300608,0.0
1.76,0.39,0.73,-0.02,300612,0.0
1.76,0.39,0.73,-0.02,300616,0.0
1.76,0.39,0.73,-0.02,300619,0.0
1.76,0.39,0.73,-0.02,300623,0.0
1.76,0.39,0.73,-0.02,300627,0.0
1.76,0.39,0.73,-0.02,300630,0.0
1.76,0.39,0.73,-0.02,300634,0.0
1.76,0.39,0.73,-0.02,300638,0.0
1.76,0.39,0.73,-0.02,300642,0.0
1.76,0.39,0.73,-0.02,300645,0.0
1.76,0.39,0.73,-0.02,300649,0.0
1.76,0.39,0.73,-0.02,300653,0.0
1.76,0.39,0.73,-0.02,300656,0.0
1.76,0.39,0.73,-0.02,300660,0.0
1.76,0.39,0.73,-0.02,300664,0.0
1.76,0.39,0.73,-0.02,300667,0.0
1.76,0.39,0.73,-0.02,300671,0.0
1.76,0.39,0.73,-0.02,300675,0.0
1.76,0.39,0.73,-0.02,300679,0.0
1.76,0.39,0.73,-0.02,300682,0.0
1.76,0.39,0.73,-0.02,300686,0.0
1.76,0.39,0.73,-0.02,300690,0.0
1.76,0.39,0.73,-0.02,300693,0.0
1.76,0.39,0.73,-0.02,300697,0.0
1.76,0.39,0.73,-0.02,300701,0.0
1.76,0.39,0.73,-0.02,300704,0.0
1.76,0.39,0.73,-0.02,300708,0.0
1.76,0.39,0.73,-0.02,300712,0.0
1.76,0.39,0.73,-0.02,300715,0.0
1.76,0.39,0.73,-0.02,300719,0.0
1.76,0.39,0.73,-0.02,300723,0.0
1.76,0.39,0.73,-0.02,300727,0.0
1.76,0.39,0.73,-0.02,300730,0.0
1.76,0.39,0.73,-0.02,300734,0.0
1.76,0.39,0.73,-0.02,300738,0.0
1.76,0.39,0.73,-0.02,300741,0.0
1.76,0.39,0.73,-0.02,300745,0.0
1.76,0.39,0.73,-0.02,300749,0.0
1.76,0.39,0.73,-0.02,300752,0.0
1.76,0.39,0.73,-0.02,300756,0.0
1.76,0.39,0.73,-0.02,300760,0.0
1.76,0.39,0.73,-0.02,300764,0.0
1.76,0.39,0.73,-0.02,300767,0.0
1.76,0.39,0.73,-0.02,300771,0.0
1.76,0.39,0.73,-0.02,300775,0.0
1.76,0.39,0.73,-0.02,300778,0.0
1.76,0.39,0.73,-0.02,300782,0.0
1.76,0.39,0.73,-0.02,300786,0.0
1.76,0.39,0.73,-0.02,300789,0.0
1.76,0.39,0.73,-0.02,300793,0.0
1.76,0.39,0.72,-0.02,300797,0.0
1.76,0.39,0.72,-0.02,300801,0.0
1.76,0.39,0.72,-0.02,300804,0.0
1.76,0.39,0.72,-0.02,300808,0.0
1.76,0.39,0.72,-0.02,300812,0.0
1.76,0.39,0.72,-0.02,300815,0.0
1.76,0.39,0.72,-0.02,300819,0.0
1.76,0.39,0.72,-0.02,300823,0.0
1.76,0.39,0.72,-0.02,300826,0.0
1.76,0.39,0.72,-0.02,300830,0.0
1.76,0.39,0.72,-0.02,300834,0.0
1.76,0.39,0.72,-0.02,300837,0.0
1.76,0.39,0.72,-0.02,300841,0.0
1.76,0.39,0.72,-0.02,300845,0.0
1.76,0.39,0.72,-0.02,300849,0.0
1.76,0.39,0.72,-0.02,300852,0.0
1.76,0.39,0.72,-0.02,300856,0.0
1.76,0.39,0.72,-0.02,300860,0.0
1.76,0.39,0.72,-0.02,300863,0.0
1.76,0.39,0.72,-0.02,300867,0.0
1.76,0.39,0.72,-0.02,300871,0.0
1.76,0.39,0.72,-0.02,300874,0.0
1.76,0.39,0.72,-0.02,300878,0.0
1.76,0.39,0.72,-0.02,300882,0.0
1.76,0.39,0.72,-0.02,300886,0.0
1.76,0.39,0.72,-0.02,300889,0.0
1.76,0.39,0.72,-0.02,300893,0.0
1.76,0.39,0.72,-0.02,300897,0.0
1.77,0.39,0.72,-0.02,300900,0.010000000000000009
1.77,0.39,0.72,-0.02,300904,0.0
1.77,0.39,0.72,-0.02,300908,0.0
1.77,0.39,0.72,-0.02,300911,0.0
1.77,0.39,0.72,-0.02,300915,0.0
1.77,0.39,0.72,-0.02,300919,0.0
1.77,0.39,0.72,-0.02,300922,0.0
1.77,0.39,0.72,-0.02,300926,0.0
1.77,0.39,0.72,-0.02,300930,0.0
1.76,0.39,0.72,-0.02,300934,-0.010000000000000009
1.76,0.39,0.72,-0.02,300937,0.0
1.76,0.39,0.72,-0.02,300941,0.0
1.76,0.39,0.72,-0.02,300945,0.0
1.76,0.39,0.73,-0.02,300948,0.0
1.77,0.39,0.73,-0.02,300952,0.010000000000000009
1.76,0.39,0.73,-0.02,300956,-0.010000000000000009
1.76,0.39,0.73,-0.02,300959,0.0
1.76,0.39,0.73,-0.02,300963,0.0
1.76,0.39,0.73,-0.02,300967,0.0
1.76,0.39,0.73,-0.02,300971,0.0
1.76,0.39,0.73,-0.02,300974,0.0
1.76,0.39,0.73,-0.02,300978,0.0
1.76,0.39,0.73,-0.02,300982,0.0
1.76,0.39,0.73,-0.02,300985,0.0
1.76,0.39,0.73,-0.02,300989,0.0
1.76,0.39,0.73,-0.02,300993,0.0
1.76,0.39,0.73,-0.02,300996,0.0
1.76,0.39,0.73,-0.02,301000,0.0
1.76,0.39,0.73,-0.02,301004,0.0
1.76,0.39,0.73,-0.02,301008,0.0
1.76,0.39,0.73,-0.02,301011,0.0
1.76,0.39,0.72,-0.02,301015,0.0
1.76,0.39,0.72,-0.02,301019,0.0
1.76,0.39,0.72,-0.02,301022,0.0
1.76,0.39,0.72,-0.02,301026,0.0
1.76,0.39,0.72,-0.02,301030,0.0
1.76,0.39,0.72,-0.02,301033,0.0
1.76,0.39,0.72,-0.02,301037,0.0
1.76,0.39,0.72,-0.02,301041,0.0
1.76,0.39,0.72,-0.02,301044,0.0
1.77,0.39,0.72,-0.02,301048,0.010000000000000009
1.77,0.39,0.72,-0.02,301052,0.0
1.77,0.39,0.72,-0.02,301056,0.0
1.77,0.39,0.72,-0.02,301059,0.0
1.77,0.39,0.72,-0.02,301063,0.0
1.78,0.39,0.72,-0.02,301067,0.010000000000000009
1.78,0.39,0.72,-0.02,301070,0.0
1.78,0.39,0.72,-0.02,301074,0.0
1.79,0.39,0.72,-0.02,301078,0.010000000000000009
1.79,0.39,0.72,-0.01,301081,0.0
1.79,0.39,0.72,-0.01,301085,0.0
1.8,0.39,0.72,-0.01,301089,0.010000000000000009
1.81,0.39,0.72,-0.01,301093,0.010000000000000009
1.81,0.39,0.72,-0.01,301096,0.0
1.82,0.39,0.72,-0.01,301100,0.010000000000000009
1.82,0.39,0.71,-0.01,301104,0.0
1.83,0.4,0.71,-0.01,301107,0.010000000000000009
1.84,0.4,0.71,-0.01,301111,0.010000000000000009
1.84,0.4,0.71,-0.01,301115,0.0
1.85,0.4,0.71,-0.01,301118,0.010000000000000009
1.86,0.4,0.71,-0.01,301122,0.010000000000000009
1.86,0.4,0.71,-0.01,301126,0.0
1.87,0.4,0.71,-0.01,301130,0.010000000000000009
1.87,0.4,0.71,-0.01,301133,0.0
1.88,0.4,0.71,-0.01,301137,0.009999999999999787
1.89,0.4,0.71,-0.01,301141,0.010000000000000009
1.89,0.41,0.71,-0.01,301144,0.0
1.9,0.41,0.71,-0.01,301148,0.010000000000000009
1.9,0.41,0.71,-0.01,301152,0.0
1.91,0.41,0.71,-0.01,301155,0.010000000000000009
1.91,0.41,0.71,-0.01,301159,0.0
1.92,0.41,0.7,-0.01,301163,0.010000000000000009
1.93,0.41,0.7,-0.01,301166,0.010000000000000009
1.93,0.41,0.7,-0.01,301170,0.0
1.94,0.41,0.7,-0.01,301174,0.010000000000000009
1.95,0.41,0.7,-0.01,301178,0.010000000000000009
1.96,0.41,0.7,-0.01,301181,0.010000000000000009
1.96,0.41,0.7,-0.01,301185,0.0
1.97,0.41,0.7,-0.01,301189,0.010000000000000009
1.98,0.42,0.7,-0.01,301192,0.010000000000000009
1.98,0.42,0.7,-0.01,301196,0.0
1.99,0.42,0.7,-0.01,301200,0.010000000000000009
1.99,0.42,0.7,-0.01,301203,0.0
2.0,0.42,0.7,-0.01,301207,0.010000000000000009
2.0,0.42,0.7,-0.01,301211,0.0
2.01,0.42,0.7,-0.01,301215,0.009999999999999787
2.01,0.42,0.7,-0.02,301218,0.0
2.01,0.42,0.7,-0.02,301222,0.0
2.01,0.42,0.7,-0.02,301226,0.0
2.01,0.42,0.7,-0.02,301229,0.0
2.01,0.42,0.7,-0.02,301233,0.0
2.01,0.42,0.7,-0.02,301237,0.0
2.01,0.42,0.7,-0.02,301240,0.0
2.01,0.42,0.7,-0.02,301244,0.0
2.01,0.42,0.7,-0.02,301248,0.0
2.01,0.42,0.7,-0.02,301251,0.0
2.01,0.42,0.7,-0.02,301255,0.0
2.01,0.42,0.7,-0.02,301259,0.0
2.01,0.42,0.7,-0.02,301263,0.0
2.01,0.42,0.7,-0.02,301266,0.0
2.01,0.42,0.7,-0.02,301270,0.0
2.01,0.42,0.7,-0.02,301274,0.0
2.01,0.42,0.7,-0.02,301277,0.0
2.01,0.42,0.7,-0.02,301281,0.0
2.01,0.42,0.7,-0.02,301285,0.0
2.01,0.42,0.7,-0.02,301288,0.0
2.01,0.42,0.7,-0.02,301292,0.0
2.01,0.42,0.7,-0.02,301296,0.0
2.01,0.42,0.7,-0.02,301299,0.0
2.01,0.42,0.7,-0.02,301303,0.0
2.01,0.42,0.7,-0.02,301307,0.0
2.01,0.42,0.7,-0.02,301311,0.0
2.0,0.42,0.7,-0.02,301314,-0.009999999999999787
2.0,0.42,0.7,-0.02,301318,0.0
2.0,0.42,0.7,-0.02,301322,0.0
2.0,0.42,0.7,-0.02,301325,0.0
2.0,0.42,0.71,-0.02,301329,0.0
1.99,0.42,0.71,-0.02,301333,-0.010000000000000009
1.99,0.42,0.71,-0.02,301336,0.0
1.99,0.42,0.71,-0.02,301340,0.0
1.99,0.42,0.71,-0.02,301344,0.0
1.99,0.42,0.71,-0.02,301348,0.0
1.98,0.42,0.71,-0.02,301351,-0.010000000000000009
1.98,0.42,0.71,-0.02,301355,0.0
1.98,0.42,0.71,-0.02,301359,0.0
1.98,0.42,0.71,-0.02,301362,0.0
1.98,0.42,0.7,-0.02,301366,0.0
1.99,0.42,0.7,-0.02,301370,0.010000000000000009
1.99,0.42,0.7,-0.02,301373,0.0
1.99,0.42,0.7,-0.02,301377,0.0
2.0,0.41,0.67,-0.01,301381,0.010000000000000009
2.01,0.37,0.61,0.0,301384,0.009999999999999787
2.05,0.32,0.51,0.02,301388,0.040000000000000036
2.12,0.26,0.4,0.06,301392,0.07000000000000028
2.24,0.21,0.32,0.11,301396,0.1200000000000001
2.41,0.19,0.26,0.17,301399,0.16999999999999993
2.66,0.17,0.22,0.23,301403,0.25
2.97,0.16,0.19,0.28,301407,0.31000000000000005
3.36,0.16,0.16,0.32,301410,0.3899999999999997
3.79,0.17,0.15,0.34,301414,0.43000000000000016
4.3,0.17,0.14,0.35,301418,0.5099999999999998
4.84,0.18,0.13,0.35,301421,0.54
5.44,0.19,0.12,0.33,301425,0.6000000000000005
6.06,0.2,0.11,0.32,301429,0.6199999999999992
6.69,0.21,0.11,0.3,301432,0.6300000000000008
7.37,0.23,0.1,0.27,301436,0.6799999999999997
8.03,0.24,0.1,0.25,301440,0.6599999999999993
8.71,0.25,0.1,0.23,301443,0.6800000000000015
9.36,0.26,0.09,0.21,301447,0.6499999999999986
10.03,0.28,0.09,0.19,301451,0.6699999999999999
10.65,0.29,0.09,0.17,301454,0.620000000000001
11.28,0.3,0.09,0.15,301458,0.629999999999999
11.86,0.31,0.09,0.14,301462,0.5800000000000001
12.43,0.33,0.09,0.12,301466,0.5700000000000003
12.96,0.34,0.09,0.11,301469,0.5300000000000011
13.48,0.35,0.09,0.1,301473,0.5199999999999996
13.95,0.36,0.09,0.09,301477,0.46999999999999886
14.41,0.37,0.09,0.08,301480,0.46000000000000085
14.82,0.38,0.09,0.07,301484,0.41000000000000014
15.2,0.38,0.09,0.06,301488,0.379999999999999
15.57,0.39,0.09,0.05,301491,0.370000000000001
15.9,0.4,0.09,0.05,301495,0.33000000000000007
16.21,0.41,0.09,0.04,301499,0.3100000000000005
16.49,0.41,0.09,0.04,301502,0.2799999999999976
16.75,0.42,0.09,0.03,301506,0.26000000000000156
16.98,0.42,0.09,0.03,301510,0.23000000000000043
17.2,0.43,0.09,0.02,301513,0.21999999999999886
17.39,0.43,0.09,0.02,301517,0.19000000000000128
17.57,0.44,0.09,0.02,301521,0.17999999999999972
17.73,0.44,0.09,0.01,301524,0.16000000000000014
17.87,0.45,0.09,0.01,301528,0.14000000000000057
18.0,0.45,0.09,0.01,301532,0.129999999999999
18.12,0.45,0.09,0.01,301535,0.120000000000001
18.23,0.46,0.09,0.01,301539,0.10999999999999943
18.32,0.46,0.09,0.0,301543,0.08999999999999986
18.41,0.46,0.09,0.0,301547,0.08999999999999986
18.48,0.46,0.09,0.0,301550,0.07000000000000028
18.55,0.46,0.09,-0.0,301554,0.07000000000000028
18.61,0.47,0.09,-0.0,301558,0.05999999999999872
18.67,0.47,0.09,-0.0,301561,0.060000000000002274
18.71,0.47,0.09,-0.0,301565,0.03999999999999915
18.76,0.47,0.09,-0.0,301569,0.05000000000000071
18.79,0.47,0.09,-0.01,301572,0.029999999999997584
18.83,0.47,0.09,-0.01,301576,0.03999999999999915
18.86,0.47,0.09,-0.01,301580,0.030000000000001137
18.88,0.47,0.09,-0.01,301583,0.019999999999999574
18.9,0.47,0.09,-0.01,301587,0.019999999999999574
18.92,0.47,0.09,-0.01,301591,0.020000000000003126
18.94,0.47,0.09,-0.01,301595,0.019999999999999574
18.96,0.47,0.09,-0.01,301598,0.019999999999999574
18.97,0.47,0.09,-0.01,301602,0.00999999999999801
18.98,0.47,0.09,-0.01,301606,0.010000000000001563
19.0,0.47,0.09,-0.01,301609,0.019999999999999574
19.01,0.47,0.09,-0.01,301613,0.010000000000001563
19.02,0.47,0.09,-0.01,301617,0.00999999999999801
19.02,0.47,0.09,-0.01,301620,0.0
19.03,0.47,0.09,-0.01,301624,0.010000000000001563
19.04,0.47,0.09,-0.01,301628,0.00999999999999801
19.05,0.47,0.09,-0.01,301632,0.010000000000001563
19.05,0.47,0.09,-0.01,301635,0.0
19.06,0.47,0.09,-0.01,301639,0.00999999999999801
19.07,0.47,0.09,-0.01,301643,0.010000000000001563
19.07,0.48,0.09,-0.01,301646,0.0
19.07,0.48,0.09,-0.01,301650,0.0
19.08,0.48,0.09,-0.01,301654,0.00999999999999801
19.08,0.48,0.09,-0.01,301657,0.0
19.08,0.48,0.09,-0.01,301661,0.0
19.08,0.48,0.09,-0.01,301665,0.0
19.08,0.48,0.09,-0.01,301668,0.0
19.08,0.48,0.09,-0.01,301672,0.0
19.08,0.48,0.09,-0.01,301676,0.0
19.08,0.48,0.09,-0.01,301680,0.0
19.08,0.48,0.09,-0.01,301683,0.0
19.08,0.48,0.09,-0.01,301687,0.0
19.08,0.48,0.09,-0.01,301691,0.0
19.08,0.48,0.09,-0.01,301694,0.0
19.08,0.48,0.09,-0.01,301698,0.0
19.08,0.48,0.09,-0.01,301702,0.0
19.08,0.48,0.09,-0.01,301705,0.0
19.08,0.48,0.09,-0.01,301709,0.0
19.08,0.48,0.09,-0.01,301713,0.0
19.08,0.48,0.09,-0.01,301717,0.0
19.08,0.48,0.09,-0.01,301720,0.0
19.07,0.48,0.09,-0.01,301724,-0.00999999999999801
19.07,0.48,0.09,-0.01,301728,0.0
19.07,0.48,0.09,-0.01,301731,0.0
19.07,0.48,0.09,-0.01,301735,0.0
19.07,0.48,0.09,-0.01,301739,0.0
19.07,0.48,0.09,-0.01,301742,0.0
19.07,0.48,0.09,-0.01,301746,0.0
19.07,0.48,0.09,-0.01,301750,0.0
19.07,0.48,0.09,-0.01,301753,0.0
19.07,0.48,0.09,-0.01,301757,0.0
19.07,0.48,0.09,-0.01,301761,0.0
19.07,0.48,0.09,-0.01,301765,0.0
19.07,0.48,0.09,-0.01,301768,0.0
19.07,0.48,0.09,-0.01,301772,0.0
19.07,0.48,0.09,-0.01,301776,0.0
19.07,0.48,0.09,-0.01,301779,0.0
19.06,0.48,0.09,-0.01,301783,-0.010000000000001563
19.06,0.48,0.09,-0.01,301787,0.0
19.06,0.48,0.09,-0.01,301790,0.0
19.05,0.48,0.09,-0.01,301794,-0.00999999999999801
19.05,0.48,0.09,-0.01,301798,0.0
19.05,0.48,0.09,-0.01,301801,0.0
19.04,0.48,0.09,-0.01,301805,-0.010000000000001563
19.04,0.48,0.09,-0.01,301809,0.0
19.04,0.48,0.09,-0.01,301813,0.0
19.04,0.48,0.09,-0.01,301816,0.0
19.04,0.48,0.09,-0.01,301820,0.0
19.04,0.48,0.09,-0.01,301824,0.0
19.04,0.48,0.09,-0.01,301827,0.0
19.04,0.48,0.09,-0.01,301831,0.0
19.05,0.48,0.09,-0.01,301835,0.010000000000001563
19.05,0.48,0.09,-0.01,301838,0.0
19.05,0.48,0.09,-0.01,301842,0.0
19.06,0.48,0.09,-0.01,301846,0.00999999999999801
19.06,0.48,0.09,-0.01,301850,0.0
19.07,0.48,0.09,-0.01,301853,0.010000000000001563
19.07,0.48,0.09,-0.01,301857,0.0
19.07,0.48,0.09,-0.01,301861,0.0
19.07,0.48,0.09,-0.01,301864,0.0
19.08,0.48,0.09,-0.01,301868,0.00999999999999801
19.08,0.48,0.09,-0.01,301872,0.0
19.08,0.48,0.09,-0.01,301875,0.0
19.08,0.48,0.09,-0.01,301879,0.0
19.08,0.48,0.09,-0.01,301883,0.0
19.08,0.48,0.09,-0.01,301886,0.0
19.08,0.48,0.09,-0.01,301890,0.0
19.08,0.48,0.09,-0.01,301894,0.0
19.08,0.48,0.09,-0.01,301898,0.0
19.08,0.48,0.09,-0.01,301901,0.0
19.09,0.48,0.09,-0.01,301905,0.010000000000001563
19.09,0.48,0.09,-0.01,301909,0.0
19.09,0.48,0.09,-0.01,301912,0.0
19.09,0.48,0.09,-0.01,301916,0.0
19.09,0.48,0.09,-0.01,301920,0.0
19.09,0.48,0.09,-0.01,301923,0.0
19.11,0.47,0.09,-0.01,301927,0.019999999999999574
19.14,0.47,0.08,-0.01,301931,0.030000000000001137
19.2,0.46,0.08,-0.0,301934,0.05999999999999872
19.3,0.46,0.08,0.0,301938,0.10000000000000142
19.45,0.45,0.08,0.01,301942,0.14999999999999858
19.66,0.43,0.08,0.01,301946,0.21000000000000085
19.93,0.42,0.07,0.02,301949,0.2699999999999996
20.28,0.41,0.07,0.03,301953,0.3500000000000014
20.68,0.4,0.07,0.04,301957,0.3999999999999986
21.15,0.4,0.06,0.04,301960,0.46999999999999886
21.64,0.39,0.06,0.05,301964,0.490000000000002
22.19,0.39,0.06,0.05,301968,0.5500000000000007
22.75,0.39,0.06,0.06,301971,0.5599999999999987
23.34,0.39,0.05,0.06,301975,0.5899999999999999
23.92,0.39,0.05,0.06,301979,0.5800000000000018
24.51,0.4,0.05,0.05,301982,0.5899999999999999
25.08,0.4,0.05,0.05,301986,0.5699999999999967
25.62,0.4,0.05,0.05,301990,0.5400000000000027
26.17,0.41,0.05,0.04,301993,0.5500000000000007
26.67,0.41,0.05,0.04,301997,0.5
27.17,0.42,0.04,0.04,302001,0.5
27.62,0.43,0.04,0.03,302004,0.4499999999999993
28.06,0.43,0.04,0.03,302008,0.4399999999999977
28.47,0.43,0.04,0.03,302012,0.41000000000000014
28.88,0.44,0.04,0.02,302016,0.41000000000000014
29.25,0.44,0.04,0.02,302019,0.370000000000001
29.63,0.44,0.04,0.02,302023,0.379999999999999
30.06,0.44,0.04,0.03,302027,0.4299999999999997
30.61,0.44,0.04,0.03,302030,0.5500000000000007
31.37,0.43,0.04,0.05,302034,0.7600000000000016
32.4,0.42,0.04,0.07,302038,1.0299999999999976
33.84,0.42,0.03,0.1,302041,1.4400000000000048
35.63,0.41,0.03,0.12,302045,1.7899999999999991
37.91,0.41,0.03,0.15,302049,2.279999999999994
40.51,0.42,0.02,0.17,302052,2.6000000000000014
