Tempo,Pot. Ativa,FP,FR,FNL
941.83,63.99,0.92,-0.14,-0.01
941.834,63.89,0.92,-0.14,-0.01
941.838,63.75,0.93,-0.14,-0.01
941.841,63.6,0.93,-0.14,-0.01
941.845,63.43,0.93,-0.14,-0.02
941.849,63.24,0.94,-0.14,-0.02
941.852,63.04,0.94,-0.14,-0.02
941.856,62.81,0.94,-0.14,-0.02
941.86,62.56,0.94,-0.14,-0.02
941.864,62.27,0.95,-0.14,-0.02
941.867,61.93,0.95,-0.14,-0.02
941.871,61.54,0.96,-0.14,-0.02
941.875,61.11,0.96,-0.15,-0.03
941.878,60.61,0.97,-0.15,-0.03
941.882,60.05,0.98,-0.15,-0.03
941.886,59.45,0.99,-0.15,-0.03
941.89,58.76,1.0,-0.15,-0.04
941.893,58.0,1.01,-0.16,-0.04
941.897,57.2,1.02,-0.16,-0.04
941.901,56.32,1.03,-0.16,-0.05
941.904,55.4,1.03,-0.16,-0.05
941.908,54.48,1.04,-0.17,-0.05
941.912,53.53,1.04,-0.17,-0.05
941.915,52.61,1.04,-0.17,-0.05
941.919,51.76,1.04,-0.17,-0.05
941.923,50.94,1.03,-0.17,-0.05
941.927,50.22,1.01,-0.16,-0.05
941.93,49.61,1.0,-0.16,-0.04
941.934,49.08,0.98,-0.16,-0.04
941.938,48.65,0.96,-0.15,-0.03
941.941,48.33,0.94,-0.15,-0.03
941.945,48.08,0.93,-0.15,-0.02
941.949,47.88,0.92,-0.15,-0.02
941.953,47.73,0.91,-0.15,-0.02
941.956,47.59,0.9,-0.14,-0.02
941.96,47.44,0.9,-0.15,-0.02
941.964,47.28,0.91,-0.15,-0.02
941.967,47.08,0.91,-0.15,-0.02
941.971,46.82,0.92,-0.15,-0.02
941.975,46.54,0.93,-0.15,-0.02
941.979,46.21,0.93,-0.15,-0.03
941.982,45.85,0.94,-0.15,-0.03
941.986,45.51,0.94,-0.15,-0.03
941.99,45.18,0.94,-0.15,-0.03
941.993,44.89,0.93,-0.15,-0.03
941.997,44.66,0.92,-0.15,-0.02
942.001,44.5,0.91,-0.15,-0.02
942.004,44.42,0.9,-0.15,-0.02
942.008,44.43,0.88,-0.14,-0.01
942.012,44.53,0.87,-0.14,-0.01
942.016,44.7,0.86,-0.14,-0.0
942.019,44.93,0.85,-0.13,0.0
942.023,45.2,0.84,-0.13,0.01
942.027,45.49,0.84,-0.13,0.01
942.03,45.77,0.84,-0.13,0.01
942.034,46.03,0.84,-0.13,0.01
942.038,46.24,0.85,-0.13,0.0
942.041,46.39,0.86,-0.14,0.0
942.045,46.47,0.87,-0.14,-0.0
942.049,46.49,0.88,-0.14,-0.01
942.053,46.45,0.89,-0.14,-0.01
942.056,46.36,0.9,-0.14,-0.01
942.06,46.24,0.9,-0.15,-0.01
942.064,46.1,0.91,-0.15,-0.02
942.067,45.98,0.91,-0.15,-0.02
942.071,45.88,0.91,-0.15,-0.02
942.075,45.81,0.9,-0.15,-0.01
942.079,45.79,0.9,-0.14,-0.01
942.082,45.82,0.89,-0.14,-0.01
942.086,45.88,0.88,-0.14,-0.01
942.09,45.96,0.88,-0.14,-0.01
942.093,46.05,0.87,-0.14,-0.0
942.097,46.13,0.88,-0.14,-0.01
942.101,46.16,0.88,-0.14,-0.01
942.105,46.15,0.89,-0.14,-0.01
942.108,46.06,0.89,-0.14,-0.01
942.112,45.9,0.9,-0.15,-0.02
942.116,45.64,0.92,-0.15,-0.02
942.119,45.31,0.93,-0.15,-0.03
942.123,44.92,0.94,-0.15,-0.03
942.127,44.48,0.95,-0.16,-0.03
942.13,44.01,0.95,-0.16,-0.03
942.134,43.59,0.95,-0.16,-0.03
942.138,43.18,0.95,-0.16,-0.03
942.142,42.85,0.93,-0.15,-0.03
942.145,42.61,0.92,-0.15,-0.03
942.149,42.47,0.9,-0.14,-0.02
942.153,42.45,0.88,-0.14,-0.01
942.156,42.54,0.85,-0.14,-0.01
942.16,42.76,0.83,-0.13,0.0
942.164,43.07,0.82,-0.13,0.01
942.168,43.47,0.81,-0.13,0.01
942.171,43.93,0.8,-0.13,0.02
942.175,44.41,0.8,-0.12,0.02
942.179,44.89,0.8,-0.12,0.02
942.182,45.33,0.8,-0.13,0.02
942.186,45.71,0.81,-0.13,0.01
942.19,45.99,0.82,-0.13,0.01
942.193,46.18,0.84,-0.13,0.0
942.197,46.26,0.85,-0.14,-0.0
942.201,46.25,0.87,-0.14,-0.01
942.205,46.14,0.88,-0.14,-0.01
942.208,45.97,0.9,-0.14,-0.02
942.212,45.77,0.91,-0.14,-0.02
942.216,45.55,0.91,-0.15,-0.02
942.219,45.34,0.91,-0.15,-0.02
942.223,45.18,0.91,-0.14,-0.02
942.227,45.06,0.9,-0.14,-0.02
942.23,45.0,0.89,-0.14,-0.01
942.234,45.0,0.88,-0.14,-0.01
942.238,45.07,0.87,-0.14,-0.01
942.242,45.2,0.86,-0.14,-0.0
942.245,45.39,0.85,-0.13,0.0
942.249,45.66,0.84,-0.13,0.0
942.253,45.98,0.83,-0.13,0.01
942.256,46.34,0.83,-0.13,0.01
942.26,46.73,0.83,-0.13,0.01
942.264,47.12,0.83,-0.13,0.01
942.268,47.51,0.83,-0.13,0.01
942.271,47.85,0.83,-0.13,0.01
942.275,48.17,0.84,-0.13,0.01
942.279,48.44,0.85,-0.13,0.01
942.282,48.66,0.86,-0.13,0.01
942.286,48.86,0.86,-0.13,0.0
942.29,49.01,0.87,-0.14,0.0
942.293,49.15,0.87,-0.14,-0.0
942.297,49.27,0.88,-0.14,-0.0
942.301,49.37,0.88,-0.14,-0.0
942.305,49.46,0.89,-0.14,-0.0
942.308,49.56,0.89,-0.14,-0.0
942.312,49.65,0.89,-0.14,-0.0
942.316,49.73,0.89,-0.14,-0.0
942.319,49.8,0.89,-0.14,-0.01
942.323,49.84,0.89,-0.14,-0.01
942.327,49.83,0.9,-0.14,-0.01
942.33,49.76,0.91,-0.14,-0.01
942.334,49.63,0.91,-0.15,-0.01
942.338,49.4,0.92,-0.15,-0.02
942.342,49.09,0.94,-0.15,-0.02
942.345,48.71,0.95,-0.15,-0.03
942.349,48.24,0.96,-0.15,-0.03
942.353,47.73,0.97,-0.16,-0.03
942.356,47.21,0.97,-0.16,-0.04
942.36,46.68,0.97,-0.16,-0.04
942.364,46.18,0.97,-0.16,-0.04
942.368,45.75,0.96,-0.16,-0.03
942.371,45.38,0.95,-0.15,-0.03
942.375,45.13,0.92,-0.15,-0.02
942.379,45.03,0.9,-0.14,-0.02
942.382,45.1,0.86,-0.14,-0.01
942.386,45.38,0.83,-0.13,0.0
942.39,45.85,0.79,-0.12,0.01
942.394,46.57,0.76,-0.12,0.03
942.397,47.47,0.74,-0.11,0.04
942.401,48.64,0.72,-0.11,0.05
942.405,50.02,0.7,-0.1,0.06
942.408,51.56,0.69,-0.1,0.07
942.412,53.34,0.68,-0.1,0.08
942.416,55.22,0.67,-0.1,0.09
942.419,57.3,0.67,-0.1,0.09
942.423,59.39,0.67,-0.1,0.09
942.427,61.6,0.68,-0.1,0.09
942.43,63.81,0.69,-0.1,0.09
942.434,65.91,0.7,-0.1,0.08
942.438,68.01,0.71,-0.1,0.08
942.442,69.96,0.73,-0.1,0.07
942.445,71.86,0.74,-0.1,0.07
942.449,73.6,0.76,-0.11,0.06
942.453,75.3,0.77,-0.11,0.06
942.456,76.91,0.78,-0.11,0.05
942.46,78.39,0.79,-0.11,0.05
942.464,79.85,0.8,-0.11,0.04
942.467,81.2,0.81,-0.11,0.04
942.471,82.5,0.82,-0.11,0.04
942.475,83.67,0.83,-0.11,0.03
942.479,84.74,0.84,-0.12,0.03
942.482,85.64,0.86,-0.12,0.02
942.486,86.31,0.87,-0.12,0.02
942.49,86.78,0.88,-0.12,0.01
942.493,87.02,0.9,-0.13,0.0
942.497,87.02,0.92,-0.13,-0.0
942.501,86.81,0.94,-0.13,-0.01
942.504,86.41,0.95,-0.13,-0.02
942.508,85.86,0.97,-0.14,-0.02
942.512,85.17,0.98,-0.14,-0.03
942.516,84.44,0.99,-0.14,-0.03
942.519,83.65,1.0,-0.14,-0.03
942.523,82.87,1.0,-0.14,-0.03
942.527,82.15,1.0,-0.14,-0.03
942.53,81.47,0.99,-0.14,-0.03
942.534,80.88,0.98,-0.14,-0.03
942.538,80.41,0.97,-0.14,-0.02
942.542,80.02,0.96,-0.14,-0.02
942.545,79.73,0.95,-0.13,-0.02
942.549,79.54,0.94,-0.13,-0.02
942.553,79.4,0.93,-0.13,-0.01
942.556,79.3,0.93,-0.13,-0.01
942.56,79.23,0.92,-0.13,-0.01
942.564,79.16,0.92,-0.13,-0.01
942.567,79.1,0.92,-0.13,-0.01
942.571,79.03,0.92,-0.13,-0.01
942.575,78.97,0.92,-0.13,-0.01
942.579,78.92,0.92,-0.13,-0.01
942.582,78.88,0.92,-0.13,-0.01
942.586,78.87,0.92,-0.13,-0.01
942.59,78.89,0.92,-0.13,-0.01
942.593,78.93,0.92,-0.13,-0.01
942.597,79.0,0.92,-0.13,-0.01
942.601,79.1,0.91,-0.13,-0.0
942.605,79.2,0.91,-0.13,-0.0
942.608,79.31,0.91,-0.13,-0.0
942.612,79.4,0.91,-0.13,-0.0
942.616,79.47,0.92,-0.13,-0.01
942.619,79.49,0.92,-0.13,-0.01
942.623,79.44,0.93,-0.13,-0.01
942.627,79.34,0.93,-0.13,-0.01
942.631,79.13,0.94,-0.13,-0.01
942.634,78.86,0.95,-0.14,-0.02
942.638,78.51,0.95,-0.14,-0.02
942.642,78.09,0.96,-0.14,-0.02
942.645,77.64,0.97,-0.14,-0.02
942.649,77.19,0.97,-0.14,-0.02
942.653,76.73,0.97,-0.14,-0.02
942.656,76.29,0.97,-0.14,-0.02
942.66,75.9,0.96,-0.14,-0.02
942.664,75.54,0.96,-0.14,-0.02
942.668,75.25,0.95,-0.14,-0.02
942.671,75.03,0.95,-0.14,-0.02
942.675,74.9,0.94,-0.13,-0.01
942.679,74.85,0.93,-0.13,-0.01
942.682,74.88,0.92,-0.13,-0.01
942.686,74.99,0.91,-0.13,-0.01
942.69,75.14,0.9,-0.13,-0.0
942.694,75.31,0.9,-0.13,-0.0
942.697,75.46,0.9,-0.13,-0.0
942.701,75.59,0.9,-0.13,-0.0
942.705,75.66,0.91,-0.13,-0.0
942.708,75.67,0.91,-0.13,-0.01
942.712,75.61,0.92,-0.13,-0.01
942.716,75.49,0.93,-0.13,-0.01
942.72,75.32,0.93,-0.13,-0.01
942.723,75.1,0.94,-0.13,-0.01
942.727,74.84,0.94,-0.14,-0.02
942.731,74.56,0.95,-0.14,-0.02
942.734,74.27,0.95,-0.14,-0.02
942.738,73.99,0.95,-0.14,-0.02
942.742,73.74,0.95,-0.14,-0.02
942.746,73.5,0.95,-0.14,-0.02
942.749,73.31,0.94,-0.14,-0.01
942.753,73.17,0.94,-0.13,-0.01
942.757,73.07,0.93,-0.13,-0.01
942.76,73.02,0.93,-0.13,-0.01
942.764,73.01,0.92,-0.13,-0.01
942.768,73.03,0.92,-0.13,-0.01
942.772,73.06,0.92,-0.13,-0.01
942.775,73.11,0.91,-0.13,-0.01
942.779,73.15,0.91,-0.13,-0.01
942.783,73.2,0.91,-0.13,-0.01
942.786,73.27,0.91,-0.13,-0.01
942.79,73.37,0.91,-0.13,-0.0
942.794,73.55,0.9,-0.13,-0.0
942.797,73.83,0.89,-0.13,0.0
942.801,74.23,0.88,-0.12,0.01
942.805,74.78,0.87,-0.12,0.01
942.809,75.48,0.85,-0.12,0.02
942.812,76.37,0.84,-0.12,0.02
942.816,77.41,0.82,-0.11,0.03
942.82,78.55,0.81,-0.11,0.03
942.823,79.83,0.81,-0.11,0.03
942.827,81.13,0.8,-0.11,0.04
942.831,82.49,0.81,-0.11,0.04
942.834,83.79,0.81,-0.11,0.04
942.838,85.06,0.82,-0.11,0.03
942.842,86.22,0.83,-0.11,0.03
942.846,87.19,0.84,-0.11,0.03
942.849,88.02,0.85,-0.12,0.02
942.853,88.63,0.87,-0.12,0.01
942.857,89.05,0.88,-0.12,0.01
942.86,89.26,0.9,-0.12,0.0
942.864,89.24,0.92,-0.13,-0.0
942.868,89.02,0.93,-0.13,-0.01
942.871,88.62,0.95,-0.13,-0.02
942.875,88.04,0.97,-0.14,-0.02
942.879,87.3,0.98,-0.14,-0.03
942.883,86.47,1.0,-0.14,-0.03
942.886,85.52,1.01,-0.14,-0.03
942.89,84.51,1.02,-0.14,-0.04
942.894,83.5,1.03,-0.14,-0.04
942.897,82.43,1.03,-0.15,-0.04
942.901,81.37,1.03,-0.15,-0.04
942.905,80.35,1.03,-0.15,-0.04
942.909,79.34,1.03,-0.15,-0.04
942.912,78.36,1.03,-0.15,-0.04
942.916,77.46,1.02,-0.15,-0.04
942.92,76.58,1.02,-0.14,-0.04
942.923,75.76,1.01,-0.14,-0.04
942.927,75.01,1.0,-0.14,-0.03
942.931,74.27,1.0,-0.14,-0.03
942.934,73.58,0.99,-0.14,-0.03
942.938,72.95,0.99,-0.14,-0.03
942.942,72.37,0.98,-0.14,-0.03
942.946,71.86,0.97,-0.14,-0.03
942.949,71.48,0.96,-0.14,-0.02
942.953,71.21,0.95,-0.14,-0.02
942.957,71.06,0.93,-0.13,-0.01
942.96,71.04,0.92,-0.13,-0.01
942.964,71.12,0.9,-0.13,-0.01
942.968,71.29,0.89,-0.13,-0.0
942.972,71.51,0.89,-0.13,-0.0
942.975,71.76,0.88,-0.13,0.0
942.979,72.01,0.88,-0.13,0.0
942.983,72.23,0.89,-0.13,0.0
942.986,72.42,0.89,-0.13,0.0
942.99,72.55,0.89,-0.13,-0.0
942.994,72.61,0.9,-0.13,-0.0
942.997,72.59,0.91,-0.13,-0.01
943.001,72.5,0.92,-0.13,-0.01
943.005,72.32,0.93,-0.13,-0.01
943.009,72.07,0.94,-0.14,-0.02
943.012,71.75,0.95,-0.14,-0.02
943.016,71.36,0.95,-0.14,-0.02
943.02,70.92,0.96,-0.14,-0.02
943.023,70.47,0.97,-0.14,-0.02
943.027,69.99,0.97,-0.14,-0.03
943.031,69.51,0.97,-0.14,-0.03
943.035,69.06,0.97,-0.14,-0.03
943.038,68.63,0.97,-0.14,-0.02
943.042,68.25,0.96,-0.14,-0.02
943.046,67.93,0.95,-0.14,-0.02
943.049,67.66,0.95,-0.14,-0.02
943.053,67.46,0.94,-0.14,-0.02
943.057,67.33,0.93,-0.14,-0.01
943.061,67.24,0.92,-0.14,-0.01
943.064,67.18,0.92,-0.13,-0.01
943.068,67.15,0.92,-0.13,-0.01
943.072,67.11,0.92,-0.13,-0.01
943.075,67.06,0.92,-0.13,-0.01
943.079,66.99,0.92,-0.13,-0.01
943.083,66.87,0.92,-0.14,-0.01
943.086,66.71,0.93,-0.14,-0.01
943.09,66.52,0.93,-0.14,-0.01
943.094,66.3,0.94,-0.14,-0.02
943.098,66.05,0.94,-0.14,-0.02
943.101,65.8,0.94,-0.14,-0.02
943.105,65.54,0.94,-0.14,-0.02
943.109,65.31,0.94,-0.14,-0.02
943.112,65.09,0.94,-0.14,-0.02
943.116,64.91,0.94,-0.14,-0.02
943.12,64.75,0.93,-0.14,-0.01
943.124,64.63,0.93,-0.14,-0.01
943.127,64.56,0.92,-0.14,-0.01
943.131,64.52,0.92,-0.13,-0.01
943.135,64.58,0.91,-0.13,-0.01
943.138,64.72,0.9,-0.13,-0.0
943.142,65.0,0.88,-0.13,0.0
943.146,65.4,0.87,-0.13,0.01
943.15,65.96,0.85,-0.12,0.01
943.153,66.65,0.84,-0.12,0.02
943.157,67.41,0.83,-0.12,0.02
943.161,68.27,0.82,-0.12,0.02
943.164,69.11,0.82,-0.12,0.03
943.168,69.97,0.82,-0.12,0.02
943.172,70.73,0.83,-0.12,0.02
943.175,71.42,0.84,-0.12,0.02
943.179,71.96,0.85,-0.12,0.01
943.183,72.32,0.86,-0.12,0.01
943.186,72.52,0.88,-0.13,0.0
943.19,72.54,0.89,-0.13,-0.0
943.194,72.38,0.91,-0.13,-0.01
943.198,72.05,0.93,-0.14,-0.02
943.201,71.59,0.95,-0.14,-0.02
943.205,70.98,0.96,-0.14,-0.03
943.209,70.26,0.98,-0.15,-0.03
943.212,69.49,0.99,-0.15,-0.04
943.216,68.63,1.0,-0.15,-0.04
943.22,67.73,1.01,-0.15,-0.04
943.224,66.84,1.02,-0.15,-0.04
943.227,65.9,1.02,-0.16,-0.04
943.231,64.98,1.02,-0.16,-0.04
943.235,64.11,1.02,-0.16,-0.04
943.238,63.26,1.02,-0.16,-0.04
943.242,62.5,1.01,-0.15,-0.04
943.246,61.85,1.0,-0.15,-0.04
943.25,61.31,0.98,-0.15,-0.03
943.253,60.93,0.95,-0.15,-0.03
943.257,60.72,0.93,-0.14,-0.02
943.261,60.7,0.9,-0.14,-0.01
943.264,60.87,0.88,-0.13,-0.0
943.268,61.22,0.85,-0.13,0.0
943.272,61.78,0.83,-0.12,0.01
943.275,62.52,0.81,-0.12,0.02
943.279,63.45,0.8,-0.12,0.03
943.283,64.55,0.78,-0.11,0.04
943.287,65.74,0.77,-0.11,0.04
943.29,67.06,0.77,-0.11,0.04
943.294,68.38,0.77,-0.11,0.05
943.298,69.73,0.77,-0.11,0.04
943.301,70.98,0.78,-0.11,0.04
943.305,72.15,0.79,-0.11,0.04
943.309,73.15,0.81,-0.12,0.03
943.312,73.99,0.82,-0.12,0.03
943.316,74.65,0.84,-0.12,0.02
943.32,75.1,0.86,-0.12,0.01
943.323,75.39,0.87,-0.13,0.01
943.327,75.52,0.89,-0.13,-0.0
943.331,75.51,0.91,-0.13,-0.01
943.335,75.39,0.92,-0.13,-0.01
943.338,75.19,0.93,-0.13,-0.01
943.342,74.91,0.94,-0.14,-0.02
943.346,74.58,0.95,-0.14,-0.02
943.349,74.23,0.95,-0.14,-0.02
943.353,73.88,0.95,-0.14,-0.02
943.357,73.57,0.95,-0.14,-0.02
943.361,73.36,0.94,-0.14,-0.02
943.364,73.26,0.93,-0.13,-0.01
943.368,73.33,0.91,-0.13,-0.01
943.372,73.58,0.89,-0.13,-0.0
943.375,74.03,0.87,-0.12,0.01
943.379,74.66,0.85,-0.12,0.01
943.383,75.43,0.84,-0.12,0.02
943.386,76.32,0.83,-0.12,0.02
943.39,77.23,0.82,-0.11,0.02
943.394,78.16,0.82,-0.11,0.02
943.398,78.97,0.83,-0.12,0.02
943.401,79.66,0.84,-0.12,0.02
943.405,80.15,0.85,-0.12,0.01
943.409,80.42,0.87,-0.12,0.01
943.412,80.45,0.88,-0.13,-0.0
943.416,80.24,0.9,-0.13,-0.01
943.42,79.77,0.93,-0.13,-0.02
943.423,79.06,0.95,-0.14,-0.03
943.427,78.18,0.97,-0.14,-0.03
943.431,77.08,0.99,-0.14,-0.04
943.435,75.82,1.01,-0.15,-0.05
943.438,74.49,1.03,-0.15,-0.05
943.442,73.02,1.05,-0.16,-0.06
943.446,71.49,1.06,-0.16,-0.06
943.449,69.99,1.07,-0.16,-0.06
943.453,68.46,1.08,-0.16,-0.06
943.457,66.97,1.08,-0.16,-0.06
943.461,65.6,1.08,-0.16,-0.06
943.464,64.28,1.07,-0.16,-0.06
943.468,63.09,1.06,-0.16,-0.06
943.472,62.02,1.04,-0.16,-0.05
943.475,61.14,1.02,-0.16,-0.05
943.479,60.35,1.0,-0.15,-0.04
943.483,59.71,0.98,-0.15,-0.04
943.487,59.22,0.96,-0.15,-0.03
943.49,58.81,0.95,-0.14,-0.03
943.494,58.51,0.93,-0.14,-0.02
943.498,58.3,0.92,-0.14,-0.02
943.501,58.15,0.91,-0.14,-0.02
943.505,58.05,0.91,-0.14,-0.01
943.509,57.99,0.9,-0.14,-0.01
943.513,57.94,0.9,-0.14,-0.01
943.516,57.89,0.9,-0.14,-0.01
943.52,57.83,0.9,-0.14,-0.01
943.524,57.75,0.91,-0.14,-0.01
943.527,57.66,0.91,-0.14,-0.01
943.531,57.58,0.91,-0.14,-0.01
943.535,57.56,0.9,-0.14,-0.01
943.538,57.63,0.89,-0.14,-0.01
943.542,57.85,0.87,-0.13,0.0
943.546,58.25,0.85,-0.13,0.01
943.55,58.86,0.82,-0.12,0.02
943.553,59.66,0.8,-0.12,0.02
943.557,60.69,0.78,-0.11,0.03
943.561,61.84,0.76,-0.11,0.04
943.564,63.16,0.75,-0.11,0.05
943.568,64.5,0.75,-0.11,0.05
943.572,65.9,0.75,-0.11,0.05
943.575,67.26,0.76,-0.11,0.05
943.579,68.47,0.77,-0.11,0.04
943.583,69.57,0.78,-0.11,0.04
943.587,70.45,0.8,-0.12,0.03
943.59,71.15,0.82,-0.12,0.02
943.594,71.6,0.84,-0.12,0.01
943.598,71.84,0.86,-0.13,0.0
943.601,71.87,0.88,-0.13,-0.0
943.605,71.7,0.9,-0.13,-0.01
943.609,71.39,0.92,-0.14,-0.02
943.612,70.95,0.94,-0.14,-0.02
943.616,70.46,0.95,-0.14,-0.03
943.62,69.92,0.96,-0.14,-0.03
943.624,69.4,0.96,-0.14,-0.03
943.627,68.89,0.96,-0.14,-0.03
943.631,68.44,0.96,-0.14,-0.03
943.635,68.08,0.95,-0.14,-0.02
943.638,67.79,0.94,-0.14,-0.02
943.642,67.58,0.93,-0.14,-0.02
943.646,67.46,0.92,-0.14,-0.01
943.65,67.4,0.91,-0.14,-0.01
943.653,67.39,0.91,-0.13,-0.01
943.657,67.4,0.9,-0.13,-0.01
943.661,67.42,0.9,-0.13,-0.01
943.664,67.41,0.9,-0.13,-0.01
943.668,67.37,0.91,-0.14,-0.01
943.672,67.28,0.91,-0.14,-0.01
943.675,67.16,0.92,-0.14,-0.01
943.679,66.99,0.92,-0.14,-0.01
943.683,66.79,0.93,-0.14,-0.01
943.687,66.58,0.93,-0.14,-0.02
943.69,66.38,0.93,-0.14,-0.02
943.694,66.19,0.93,-0.14,-0.02
943.698,66.03,0.93,-0.14,-0.01
943.701,65.92,0.93,-0.14,-0.01
943.705,65.85,0.92,-0.14,-0.01
943.709,65.82,0.92,-0.14,-0.01
943.713,65.84,0.91,-0.13,-0.01
943.716,65.9,0.91,-0.13,-0.01
943.72,66.0,0.9,-0.13,-0.0
943.724,66.13,0.9,-0.13,-0.0
943.727,66.28,0.9,-0.13,-0.0
943.731,66.46,0.89,-0.13,-0.0
943.735,66.67,0.89,-0.13,-0.0
943.739,66.88,0.89,-0.13,0.0
943.742,67.13,0.89,-0.13,0.0
943.746,67.37,0.89,-0.13,0.0
943.75,67.65,0.88,-0.13,0.0
943.753,67.95,0.88,-0.13,0.0
943.757,68.29,0.88,-0.13,0.01
943.761,68.68,0.88,-0.13,0.01
943.764,69.11,0.87,-0.13,0.01
943.768,69.63,0.87,-0.12,0.01
943.772,70.23,0.86,-0.12,0.01
943.775,70.97,0.84,-0.12,0.02
943.779,71.83,0.83,-0.12,0.02
943.783,72.89,0.82,-0.11,0.03
943.787,74.12,0.81,-0.11,0.03
943.79,75.48,0.79,-0.11,0.04
943.794,77.05,0.78,-0.11,0.04
943.798,78.7,0.77,-0.11,0.05
943.801,80.52,0.77,-0.1,0.05
943.805,82.34,0.77,-0.1,0.05
943.809,84.24,0.77,-0.1,0.05
943.812,86.06,0.78,-0.1,0.05
943.816,87.86,0.79,-0.11,0.05
943.82,89.54,0.8,-0.11,0.04
943.824,91.0,0.81,-0.11,0.04
943.827,92.3,0.82,-0.11,0.03
943.831,93.33,0.84,-0.11,0.03
943.835,94.15,0.86,-0.12,0.02
943.838,94.68,0.88,-0.12,0.01
943.842,95.0,0.9,-0.12,0.0
943.846,95.06,0.91,-0.12,-0.0
943.849,94.92,0.93,-0.13,-0.01
943.853,94.59,0.95,-0.13,-0.01
943.857,94.12,0.96,-0.13,-0.02
943.861,93.51,0.98,-0.13,-0.02
943.864,92.8,0.99,-0.14,-0.03
943.868,92.06,1.0,-0.14,-0.03
943.872,91.24,1.0,-0.14,-0.03
943.875,90.41,1.01,-0.14,-0.03
943.879,89.59,1.01,-0.14,-0.03
943.883,88.76,1.01,-0.14,-0.03
943.886,87.92,1.01,-0.14,-0.03
943.89,87.12,1.01,-0.14,-0.03
943.894,86.29,1.01,-0.14,-0.03
943.898,85.45,1.01,-0.14,-0.03
943.901,84.64,1.01,-0.14,-0.03
943.905,83.82,1.01,-0.14,-0.03
943.909,83.03,1.0,-0.14,-0.03
943.912,82.31,1.0,-0.14,-0.03
943.916,81.61,0.99,-0.14,-0.03
943.92,80.96,0.99,-0.14,-0.03
943.924,80.39,0.98,-0.14,-0.03
943.927,79.83,0.98,-0.14,-0.03
943.931,79.3,0.98,-0.14,-0.02
943.935,78.79,0.97,-0.14,-0.02
943.938,78.3,0.97,-0.14,-0.02
943.942,77.79,0.97,-0.14,-0.02
943.946,77.26,0.97,-0.14,-0.02
943.95,76.75,0.97,-0.14,-0.02
943.953,76.21,0.97,-0.14,-0.03
943.957,75.66,0.97,-0.14,-0.03
943.961,75.12,0.98,-0.14,-0.03
943.964,74.54,0.98,-0.14,-0.03
943.968,73.93,0.98,-0.14,-0.03
943.972,73.28,0.99,-0.14,-0.03
943.976,72.55,0.99,-0.15,-0.03
943.979,71.73,1.0,-0.15,-0.04
943.983,70.86,1.01,-0.15,-0.04
943.987,69.89,1.02,-0.15,-0.04
943.99,68.84,1.03,-0.15,-0.04
943.994,67.77,1.04,-0.16,-0.05
943.998,66.61,1.05,-0.16,-0.05
944.001,65.44,1.05,-0.16,-0.05
944.005,64.3,1.06,-0.16,-0.05
944.009,63.14,1.06,-0.16,-0.05
944.013,62.03,1.06,-0.16,-0.05
944.016,61.01,1.05,-0.16,-0.05
944.02,60.01,1.04,-0.16,-0.05
944.024,59.09,1.03,-0.16,-0.05
944.027,58.22,1.03,-0.16,-0.05
944.031,57.43,1.02,-0.16,-0.04
944.035,56.64,1.01,-0.16,-0.04
944.039,55.86,1.01,-0.16,-0.04
944.042,55.12,1.01,-0.16,-0.04
944.046,54.34,1.01,-0.16,-0.04
944.05,53.55,1.01,-0.16,-0.04
944.053,52.78,1.01,-0.16,-0.05
944.057,51.99,1.01,-0.16,-0.05
944.061,51.23,1.01,-0.16,-0.05
944.065,50.52,1.0,-0.16,-0.04
944.068,49.86,1.0,-0.16,-0.04
944.072,49.26,0.98,-0.16,-0.04
944.076,48.78,0.97,-0.16,-0.04
944.079,48.37,0.95,-0.15,-0.03
944.083,48.06,0.94,-0.15,-0.03
944.087,47.84,0.92,-0.15,-0.02
944.091,47.68,0.91,-0.14,-0.02
944.094,47.57,0.9,-0.14,-0.02
944.098,47.48,0.9,-0.14,-0.01
944.102,47.39,0.89,-0.14,-0.01
944.105,47.28,0.9,-0.14,-0.01
944.109,47.12,0.9,-0.14,-0.02
944.113,46.91,0.91,-0.15,-0.02
944.117,46.63,0.92,-0.15,-0.02
944.12,46.28,0.93,-0.15,-0.03
944.124,45.9,0.94,-0.15,-0.03
944.128,45.47,0.94,-0.15,-0.03
944.131,45.04,0.95,-0.15,-0.03
944.135,44.66,0.94,-0.15,-0.03
944.139,44.32,0.93,-0.15,-0.03
944.142,44.09,0.92,-0.15,-0.02
944.146,43.98,0.89,-0.14,-0.02
944.15,44.04,0.86,-0.14,-0.01
944.154,44.29,0.83,-0.13,0.0
944.157,44.74,0.79,-0.12,0.01
944.161,45.41,0.76,-0.12,0.03
944.165,46.27,0.74,-0.11,0.04
944.168,47.34,0.72,-0.11,0.05
944.172,48.52,0.71,-0.11,0.06
944.176,49.87,0.7,-0.1,0.06
944.179,51.29,0.7,-0.1,0.07
944.183,52.7,0.7,-0.1,0.07
944.187,54.14,0.71,-0.1,0.06
944.191,55.49,0.72,-0.11,0.06
944.194,56.79,0.74,-0.11,0.06
944.198,57.95,0.75,-0.11,0.05
944.202,59.02,0.77,-0.11,0.04
944.205,59.94,0.78,-0.12,0.04
944.209,60.76,0.8,-0.12,0.03
